batch_size,adam_lr,probits_mae,default,logits_loss,id,loss,probits_acc1,flattened_input,hidden_layers,probits_acc,probits_loss,max_epochs,dropout_p,seed,hidden_activation,output_type,hidden_dim
64,0.01,1.066946268081665,2.345759630203247,,OTTWL,0.04836506396532059,0.7138248085975647,False,1,0.3845781683921814,0.04836506396532059,500,0.1,21,swish,ordinal_vanilla,128
32,0.01,2.2555251121520996,5.176470756530762,1.9751996994018555,HQaet,1.9751996994018555,0.45039522647857666,False,3,0.33021456003189087,,500,0.5,21,swish,categorical_unsmoohted,512
128,0.0001,1.1424423456192017,2.714031934738159,1.85015070438385,sAAaj,1.85015070438385,0.6722052097320557,True,1,0.40813034772872925,,500,0.1,21,swish,categorical_smoothed,512
64,0.01,1.071301817893982,2.73134183883667,2.1039960384368896,UqhYt,2.1039960384368896,0.7030166387557983,False,3,0.40006452798843384,,500,0.5,21,swish,ordinal_coral_weighted,64
128,0.0001,1.0261332988739014,2.3876826763153076,,SbfPw,0.0458400696516037,0.7283433079719543,False,1,0.3932892382144928,0.0458400696516037,500,0.5,21,swish,ordinal_vanilla,256
128,0.01,1.0956605672836304,2.3154075145721436,,gWvtv,0.049729444086551666,0.7062429189682007,True,2,0.3811905086040497,0.049729444086551666,500,0.1,21,swish,ordinal_vanilla,256
128,0.0001,1.1940635442733765,2.6849801540374756,1.8645105361938477,q9dwP,1.8645105361938477,0.657686710357666,False,3,0.39570897817611694,,500,0.1,21,swish,categorical_smoothed,512
32,0.001,1.021132469177246,2.405719757080078,2.00582218170166,g4KxG,2.00582218170166,0.724632978439331,True,2,0.39958056807518005,,500,0.1,21,swish,ordinal_coral_weighted,64
128,0.001,1.1258267164230347,2.713993549346924,1.8216712474822998,RPKod,1.8216712474822998,0.6733344197273254,False,3,0.411356657743454,,500,0.5,21,swish,categorical_smoothed,32
64,0.001,1.2311663627624512,2.998500108718872,1.8630739450454712,Tfdl4,1.8630739450454712,0.6420390605926514,False,3,0.4005484879016876,,500,0.5,21,swish,categorical_smoothed,16
64,0.01,1.1606711149215698,2.6844141483306885,1.8356475830078125,djI4m,1.8356475830078125,0.6622036099433899,False,2,0.4073237478733063,,500,0.5,21,swish,categorical_smoothed,64
64,0.001,1.173737645149231,2.7151737213134766,1.5451769828796387,qUYND,1.5451769828796387,0.6559122204780579,True,2,0.4061945378780365,,500,0.5,21,swish,categorical_unsmoohted,16
128,0.001,1.0135505199432373,2.3740546703338623,,ZGvNY,0.044964831322431564,0.7339893579483032,True,1,0.392805278301239,0.044964831322431564,500,0.5,21,swish,ordinal_vanilla,128
128,0.01,1.0362961292266846,2.5610032081604004,2.411674976348877,IpwKk,2.411674976348877,0.7228585481643677,False,1,0.3940958082675934,,500,0.5,21,swish,ordinal_coral_unweighted,32
64,0.001,1.1132440567016602,2.5476088523864746,1.5249799489974976,x7FcG,1.5249799489974976,0.6751089096069336,False,3,0.41313114762306213,,500,0.5,21,swish,categorical_unsmoohted,256
32,0.001,1.032585859298706,2.4110536575317383,,TnKhj,0.045789171010255814,0.7152766585350037,True,3,0.4016776978969574,0.045789171010255814,500,0.1,21,swish,ordinal_vanilla,256
128,0.001,1.0127439498901367,2.2969324588775635,,keJHB,0.04530075937509537,0.7339893579483032,False,1,0.3973221480846405,0.04530075937509537,500,0.1,21,swish,ordinal_vanilla,512
128,0.0001,1.2603645324707031,2.837747812271118,1.8688470125198364,CMFk3,1.8688470125198364,0.6341345310211182,False,3,0.3939345180988312,,500,0.5,21,swish,categorical_smoothed,32
32,0.0001,1.0296821594238281,2.557422399520874,2.0263702869415283,Sy69e,2.0263702869415283,0.7257622480392456,False,1,0.393611878156662,,500,0.5,21,swish,ordinal_coral_weighted,256
64,0.001,1.051782488822937,2.5005743503570557,2.077540159225464,L7kmM,2.077540159225464,0.7168897986412048,False,1,0.39070817828178406,,500,0.1,21,swish,ordinal_coral_weighted,512
64,0.001,1.1169543266296387,2.6785688400268555,1.8179829120635986,HnbYC,1.8179829120635986,0.677044689655304,False,3,0.41167929768562317,,500,0.5,21,swish,categorical_smoothed,32
64,0.01,1.0750120878219604,2.5529556274414062,,kgLrS,0.04812481254339218,0.7010807991027832,False,2,0.3795773386955261,0.04812481254339218,500,0.1,21,swish,ordinal_vanilla,128
64,0.01,1.1301822662353516,2.592343330383301,1.8451590538024902,bkzxh,1.8451590538024902,0.6712372899055481,True,3,0.4013550579547882,,500,0.1,21,swish,categorical_smoothed,64
64,0.001,1.0853363275527954,2.501060724258423,2.178345203399658,WVd9P,2.178345203399658,0.7038232088088989,True,3,0.39054685831069946,,500,0.1,21,swish,ordinal_coral_weighted,256
64,0.001,1.1017906665802002,2.4615087509155273,2.6276392936706543,NT3N3,2.6276392936706543,0.6978545188903809,False,3,0.3850620985031128,,500,0.1,21,swish,ordinal_coral_unweighted,512
64,0.001,1.0232295989990234,2.5520260334014893,2.3558385372161865,wAhRs,2.3558385372161865,0.7301177382469177,True,1,0.38715922832489014,,500,0.5,21,swish,ordinal_coral_unweighted,64
128,0.01,1.031134009361267,2.555936098098755,,beb6U,0.04599922522902489,0.7278593182563782,True,2,0.3850620985031128,0.04599922522902489,500,0.5,21,swish,ordinal_vanilla,32
32,0.01,1.236167073249817,2.52654767036438,1.938809871673584,mWNPP,1.938809871673584,0.6463945508003235,True,1,0.3895789682865143,,500,0.1,21,swish,categorical_smoothed,128
32,0.01,1.1479270458221436,2.51615047454834,1.59764564037323,z1FSJ,1.59764564037323,0.660590410232544,True,2,0.400387167930603,,500,0.1,21,swish,categorical_unsmoohted,128
32,0.0001,1.0888853073120117,2.381375312805176,1.5153015851974487,eJf3x,1.5153015851974487,0.6859170794487,True,2,0.42168092727661133,,500,0.1,21,swish,categorical_unsmoohted,16
32,0.001,1.0146797895431519,2.3419833183288574,,SljWu,0.04531203582882881,0.7318922281265259,False,2,0.39506372809410095,0.04531203582882881,500,0.1,21,swish,ordinal_vanilla,64
64,0.0001,1.1664785146713257,2.710172653198242,1.8548617362976074,SSK58,1.8548617362976074,0.6662364602088928,False,1,0.402484267950058,,500,0.1,21,swish,categorical_smoothed,128
32,0.001,1.074366807937622,2.5672688484191895,2.4885406494140625,kKiuy,2.4885406494140625,0.7067269086837769,True,2,0.39457976818084717,,500,0.1,21,swish,ordinal_coral_unweighted,512
32,0.0001,1.0233908891677856,2.485386610031128,2.007756471633911,XEkU8,2.007756471633911,0.7265688180923462,False,2,0.3973221480846405,,500,0.1,21,swish,ordinal_coral_weighted,16
64,0.001,1.0475883483886719,2.3447442054748535,2.077594518661499,BDPtg,2.077594518661499,0.7160832285881042,True,2,0.39490240812301636,,500,0.1,21,swish,ordinal_coral_weighted,128
128,0.01,1.144216775894165,2.3080251216888428,1.856347918510437,QjcuP,1.856347918510437,0.6762381196022034,True,3,0.4008710980415344,,500,0.1,21,swish,categorical_smoothed,256
128,0.0001,1.124536156654358,2.5443427562713623,1.8226962089538574,jeFRC,1.8226962089538574,0.6762381196022034,False,2,0.4115179777145386,,500,0.1,21,swish,categorical_smoothed,32
64,0.0001,1.0277464389801025,2.497812509536743,2.0368642807006836,BhTCF,2.0368642807006836,0.7223745584487915,True,3,0.4011937379837036,,500,0.5,21,swish,ordinal_coral_weighted,512
64,0.001,1.0056461095809937,2.343395233154297,,PJd7u,0.04473063349723816,0.7360864877700806,True,1,0.392805278301239,0.04473063349723816,500,0.5,21,swish,ordinal_vanilla,256
64,0.001,1.0303274393081665,2.499661445617676,2.406454563140869,Ceid9,2.406454563140869,0.7220519185066223,False,1,0.3981287181377411,,500,0.1,21,swish,ordinal_coral_unweighted,64
64,0.0001,1.0253266096115112,2.4956884384155273,2.013301134109497,IpNQ4,2.013301134109497,0.7251169681549072,False,2,0.3979674279689789,,500,0.1,21,swish,ordinal_coral_weighted,16
64,0.001,1.0188740491867065,2.4345338344573975,,VfVJe,0.04533303156495094,0.7310856580734253,True,3,0.3971608281135559,0.04533303156495094,500,0.1,21,swish,ordinal_vanilla,16
128,0.001,1.137118935585022,2.5066308975219727,1.5441102981567383,br91A,1.5441102981567383,0.6730117797851562,False,3,0.4063558578491211,,500,0.1,21,swish,categorical_unsmoohted,256
64,0.01,1.0464590787887573,2.3916139602661133,,yZN0G,0.047092221677303314,0.7286658883094788,False,3,0.3731246888637543,0.047092221677303314,500,0.1,21,swish,ordinal_vanilla,32
32,0.0001,1.0559767484664917,2.7061545848846436,2.084826946258545,IbjLT,2.084826946258545,0.7130182385444641,True,3,0.3974834680557251,,500,0.5,21,swish,ordinal_coral_weighted,32
64,0.01,1.1687369346618652,2.7243289947509766,3.6513500213623047,uPXnH,3.6513500213623047,0.6754315495491028,True,3,0.3802226185798645,,500,0.1,21,swish,ordinal_coral_unweighted,256
64,0.01,1.7302790880203247,4.285420894622803,13.305968284606934,wVD0A,13.305968284606934,0.4997580349445343,False,3,0.15083077549934387,,500,0.5,21,swish,ordinal_coral_weighted,256
32,0.0001,1.1134053468704224,2.758573532104492,,Z8GdZ,0.04975081980228424,0.6952734589576721,False,3,0.3755444288253784,0.04975081980228424,500,0.5,21,swish,ordinal_vanilla,32
32,0.0001,1.106791377067566,2.3875136375427246,1.5331517457962036,ktqHk,1.5331517457962036,0.6838199496269226,False,3,0.40764638781547546,,500,0.1,21,swish,categorical_unsmoohted,256
128,0.01,1.038877248764038,2.521827220916748,,D7mjm,0.04593915119767189,0.7207614183425903,True,2,0.394257128238678,0.04593915119767189,500,0.1,21,swish,ordinal_vanilla,16
128,0.01,1.151637315750122,2.2325291633605957,1.5796778202056885,PLyY3,1.5796778202056885,0.6691401600837708,True,3,0.3968381881713867,,500,0.1,21,swish,categorical_unsmoohted,256
64,0.0001,1.0196806192398071,2.3862993717193604,,q7pJa,0.04538092762231827,0.7312469482421875,False,3,0.3931279182434082,0.04538092762231827,500,0.1,21,swish,ordinal_vanilla,128
128,0.01,1.230682373046875,3.013413906097412,1.848344087600708,OTDbt,1.848344087600708,0.6370382308959961,True,3,0.3982900381088257,,500,0.5,21,swish,categorical_smoothed,16
32,0.001,1.042910099029541,2.5827226638793945,,UGs56,0.04636148735880852,0.7197934985160828,False,1,0.3889336884021759,0.04636148735880852,500,0.5,21,swish,ordinal_vanilla,16
128,0.0001,1.0359735488891602,2.4885730743408203,2.097399950027466,q6AMS,2.097399950027466,0.7194708585739136,False,3,0.40006452798843384,,500,0.1,21,swish,ordinal_coral_weighted,128
32,0.0001,1.0227456092834473,2.355259895324707,,bgk6V,0.04542076587677002,0.7310856580734253,True,2,0.39038553833961487,0.04542076587677002,500,0.5,21,swish,ordinal_vanilla,256
64,0.01,1.0364575386047363,2.390552043914795,,g5wru,0.04625389724969864,0.7302790880203247,True,3,0.38215839862823486,0.04625389724969864,500,0.1,21,swish,ordinal_vanilla,32
32,0.0001,1.0306501388549805,2.4909744262695312,2.0149662494659424,eTj4U,2.0149662494659424,0.7286658883094788,False,2,0.3894176483154297,,500,0.5,21,swish,ordinal_coral_weighted,128
64,0.0001,1.105339527130127,2.423335075378418,1.8182480335235596,FTQ30,1.8182480335235596,0.6823680996894836,False,3,0.409259557723999,,500,0.1,21,swish,categorical_smoothed,128
64,0.01,1.083561897277832,2.3064327239990234,,AJ24N,0.04837901145219803,0.7175350785255432,False,3,0.3715115487575531,0.04837901145219803,500,0.1,21,swish,ordinal_vanilla,64
128,0.001,1.019519329071045,2.3995261192321777,,g6UHo,0.04557070881128311,0.7257622480392456,False,2,0.3974834680557251,0.04557070881128311,500,0.5,21,swish,ordinal_vanilla,64
32,0.001,1.1019519567489624,2.404604911804199,1.5259062051773071,fJoqX,1.5259062051773071,0.6864010095596313,True,2,0.41216325759887695,,500,0.1,21,swish,categorical_unsmoohted,64
32,0.0001,1.1045329570770264,2.5149762630462646,1.8166238069534302,N8Es5,1.8166238069534302,0.6826907396316528,False,3,0.4115179777145386,,500,0.5,21,swish,categorical_smoothed,256
64,0.01,1.0880787372589111,2.589606523513794,2.53741192817688,mIDSr,2.53741192817688,0.7052750587463379,False,2,0.38361024856567383,,500,0.1,21,swish,ordinal_coral_unweighted,64
128,0.0001,1.1032425165176392,2.721362590789795,,Em4Xa,0.04938782751560211,0.7017260789871216,True,2,0.36957573890686035,0.04938782751560211,500,0.5,21,swish,ordinal_vanilla,16
64,0.01,1.1019519567489624,2.8270609378814697,2.1280059814453125,nja25,2.1280059814453125,0.6914018392562866,False,3,0.3982900381088257,,500,0.5,21,swish,ordinal_coral_weighted,32
64,0.01,1.0843684673309326,2.6337451934814453,2.5309691429138184,PTSpq,2.5309691429138184,0.7049524188041687,True,3,0.3881271183490753,,500,0.1,21,swish,ordinal_coral_unweighted,32
32,0.01,1.047265648841858,2.444976329803467,,rNOlr,0.046854179352521896,0.7304403781890869,True,1,0.37441521883010864,0.046854179352521896,500,0.1,21,swish,ordinal_vanilla,16
128,0.01,1.1029198169708252,2.2403950691223145,,aRcl2,0.050202876329422,0.7067269086837769,False,2,0.3798999786376953,0.050202876329422,500,0.1,21,swish,ordinal_vanilla,256
32,0.01,1.190675973892212,2.7159552574157715,1.883385181427002,WS9ww,1.883385181427002,0.6505888104438782,True,2,0.40425875782966614,,500,0.1,21,swish,categorical_smoothed,256
64,0.01,1.0688821077346802,2.5506672859191895,2.473482847213745,GRKwP,2.473482847213745,0.7151153683662415,True,1,0.37360864877700806,,500,0.5,21,swish,ordinal_coral_unweighted,256
128,0.001,1.0185513496398926,2.3303768634796143,,XO39S,0.04566540941596031,0.7325375080108643,False,2,0.3961929380893707,0.04566540941596031,500,0.1,21,swish,ordinal_vanilla,256
128,0.01,1.0387159585952759,2.5962493419647217,,C8DCE,0.04760555177927017,0.7285045981407166,False,2,0.3892563283443451,0.04760555177927017,500,0.5,21,swish,ordinal_vanilla,512
64,0.001,1.03290855884552,2.484747886657715,,VbuV9,0.04603644460439682,0.7249556183815002,False,1,0.39522504806518555,0.04603644460439682,500,0.5,21,swish,ordinal_vanilla,32
64,0.01,1.1005001068115234,2.563624382019043,2.1738970279693604,JgbFN,2.1738970279693604,0.7014034390449524,False,3,0.3844168484210968,,500,0.1,21,swish,ordinal_coral_weighted,128
128,0.0001,1.164865255355835,2.7364792823791504,1.8530374765396118,Cmt6g,1.8530374765396118,0.6657525300979614,True,1,0.402484267950058,,500,0.5,21,swish,categorical_smoothed,512
128,0.001,1.0172607898712158,2.407693862915039,,yoemn,0.04530017822980881,0.7338280081748962,False,1,0.3923213481903076,0.04530017822980881,500,0.1,21,swish,ordinal_vanilla,32
32,0.0001,1.0351669788360596,2.462135076522827,,M5Bms,0.04617884010076523,0.7233424782752991,True,1,0.39038553833961487,0.04617884010076523,500,0.5,21,swish,ordinal_vanilla,32
32,0.0001,1.0238747596740723,2.548928737640381,2.0017335414886475,hq7mv,2.0017335414886475,0.7294725179672241,True,1,0.3924826681613922,,500,0.5,21,swish,ordinal_coral_weighted,512
32,0.001,1.0459752082824707,2.4385087490081787,2.428731918334961,GjngA,2.428731918334961,0.7152766585350037,True,2,0.3944184482097626,,500,0.1,21,swish,ordinal_coral_unweighted,256
32,0.0001,1.2476205825805664,2.8852620124816895,1.8654929399490356,JjLVA,1.8654929399490356,0.6415550708770752,False,1,0.4016776978969574,,500,0.5,21,swish,categorical_smoothed,16
128,0.0001,1.2797225713729858,2.8674113750457764,1.6036248207092285,g9bPj,1.6036248207092285,0.6259074211120605,False,3,0.393611878156662,,500,0.5,21,swish,categorical_unsmoohted,16
32,0.01,1.0524277687072754,2.599052906036377,,AsMCv,0.047854114323854446,0.7162445783615112,False,3,0.39070817828178406,0.047854114323854446,500,0.1,21,swish,ordinal_vanilla,128
64,0.0001,1.0371026992797852,2.5491018295288086,2.0390517711639404,sNS0Y,2.0390517711639404,0.7256008982658386,False,2,0.3884497582912445,,500,0.5,21,swish,ordinal_coral_weighted,64
64,0.0001,1.0406516790390015,2.5499513149261475,2.3985438346862793,B9NmY,2.3985438346862793,0.7230198383331299,False,2,0.3881271183490753,,500,0.5,21,swish,ordinal_coral_unweighted,64
32,0.001,1.120503306388855,2.4243290424346924,1.5323212146759033,xC7K3,1.5323212146759033,0.6773673295974731,False,2,0.40780770778656006,,500,0.1,21,swish,categorical_unsmoohted,64
32,0.01,1.201161503791809,2.3913934230804443,1.5999627113342285,oZ2ni,1.5999627113342285,0.6528472304344177,False,2,0.3979674279689789,,500,0.1,21,swish,categorical_unsmoohted,64
64,0.01,1.111308217048645,2.5475027561187744,2.5698766708374023,Zsdvd,2.5698766708374023,0.6955960392951965,True,1,0.37409260869026184,,500,0.1,21,swish,ordinal_coral_unweighted,64
32,0.001,1.081626057624817,2.4757614135742188,1.5205787420272827,Q5dGk,1.5205787420272827,0.6880142092704773,True,3,0.4153895676136017,,500,0.5,21,swish,categorical_unsmoohted,32
64,0.01,1.1158251762390137,2.4197640419006348,2.588330030441284,pAvad,2.588330030441284,0.6957573890686035,True,1,0.3671559989452362,,500,0.1,21,swish,ordinal_coral_unweighted,512
128,0.01,2.257138252258301,5.1767578125,3.586350917816162,MTdGf,3.586350917816162,0.45023390650749207,False,3,0.3300532400608063,,500,0.5,21,swish,categorical_smoothed,512
128,0.01,1.0993708372116089,2.4813554286956787,2.5941765308380127,MRiSg,2.5941765308380127,0.6984997391700745,False,3,0.38683658838272095,,500,0.1,21,swish,ordinal_coral_unweighted,64
128,0.01,1.1417970657348633,2.458192825317383,1.60612154006958,qC3gt,1.60612154006958,0.6747862696647644,False,3,0.3937731981277466,,500,0.1,21,swish,categorical_unsmoohted,256
64,0.01,1.0533957481384277,2.603173017501831,,BWOXJ,0.04693698137998581,0.7147927284240723,False,1,0.39167606830596924,0.04693698137998581,500,0.5,21,swish,ordinal_vanilla,16
32,0.01,1.1208258867263794,2.546450614929199,2.5533246994018555,u8vnr,2.5533246994018555,0.691885769367218,True,3,0.383287638425827,,500,0.1,21,swish,ordinal_coral_unweighted,512
64,0.0001,1.0154863595962524,2.3253085613250732,,g5PW4,0.04506421834230423,0.7352798581123352,True,3,0.3881271183490753,0.04506421834230423,500,0.1,21,swish,ordinal_vanilla,256
128,0.01,1.034360408782959,2.5008130073547363,,XqSqk,0.0460992306470871,0.720116138458252,False,2,0.400387167930603,0.0460992306470871,500,0.1,21,swish,ordinal_vanilla,16
32,0.01,1.2264881134033203,2.652658224105835,1.8897180557250977,zR9CI,1.8897180557250977,0.6472011804580688,True,1,0.3976447880268097,,500,0.1,21,swish,categorical_smoothed,64
64,0.01,1.1313115358352661,2.6078009605407715,2.250438928604126,P6zqI,2.250438928604126,0.683174729347229,True,3,0.3926439881324768,,500,0.1,21,swish,ordinal_coral_weighted,128
128,0.001,1.038877248764038,2.488178253173828,2.4125566482543945,IPpPl,2.4125566482543945,0.7220519185066223,False,1,0.39119213819503784,,500,0.1,21,swish,ordinal_coral_unweighted,32
32,0.01,1.2643975019454956,3.1724965572357178,1.8583834171295166,ir2ph,1.8583834171295166,0.633973240852356,True,2,0.393611878156662,,500,0.5,21,swish,categorical_smoothed,128
128,0.01,1.1432489156723022,2.676302433013916,1.59780752658844,qPHbE,1.59780752658844,0.6691401600837708,True,2,0.39570897817611694,,500,0.1,21,swish,categorical_unsmoohted,256
64,0.01,1.1132440567016602,2.484738826751709,,zV6WU,0.0509604848921299,0.6944668292999268,False,2,0.3813518285751343,0.0509604848921299,500,0.1,21,swish,ordinal_vanilla,256
32,0.001,1.029520869255066,2.55694842338562,2.0184051990509033,CPUQH,2.0184051990509033,0.7238264083862305,True,3,0.3969995081424713,,500,0.5,21,swish,ordinal_coral_weighted,64
32,0.01,1.0980802774429321,2.317233085632324,,ZnSXr,0.05030514672398567,0.6967252492904663,False,1,0.38732054829597473,0.05030514672398567,500,0.1,21,swish,ordinal_vanilla,256
64,0.0001,1.015163779258728,2.3428049087524414,,gaUH5,0.04561823979020119,0.7297951579093933,False,1,0.39974188804626465,0.04561823979020119,500,0.1,21,swish,ordinal_vanilla,512
64,0.01,1.158896565437317,3.179394483566284,1.5772323608398438,XJ7MH,1.5772323608398438,0.6668817400932312,True,3,0.39877399802207947,,500,0.5,21,swish,categorical_unsmoohted,128
128,0.01,1.0377479791641235,2.6370298862457275,,MW6ri,0.046442773193120956,0.7206000685691833,True,1,0.3979674279689789,0.046442773193120956,500,0.5,21,swish,ordinal_vanilla,16
32,0.001,1.1058235168457031,2.638054609298706,1.8127108812332153,jzR7V,1.8127108812332153,0.6825294494628906,False,2,0.41248589754104614,,500,0.5,21,swish,categorical_smoothed,64
32,0.0001,1.0053234100341797,2.350058078765869,,dUqet,0.04528119042515755,0.7380222678184509,False,1,0.39909663796424866,0.04528119042515755,500,0.1,21,swish,ordinal_vanilla,256
128,0.01,1.0522664785385132,2.634239673614502,,V3PZx,0.046839628368616104,0.7257622480392456,False,2,0.3752218186855316,0.046839628368616104,500,0.5,21,swish,ordinal_vanilla,256
64,0.01,1.1693822145462036,2.6540651321411133,1.8872870206832886,dQXcQ,1.8872870206832886,0.6634941101074219,False,1,0.4021616280078888,,500,0.1,21,swish,categorical_smoothed,64
64,0.01,1.8344894647598267,4.470588207244873,,z7tog,0.11465559154748917,0.4023229479789734,True,3,0.14679786562919617,0.11465559154748917,500,0.1,21,swish,ordinal_vanilla,512
128,0.001,1.150024175643921,2.6352217197418213,1.8533554077148438,xU8IW,1.8533554077148438,0.6715599298477173,True,1,0.4008710980415344,,500,0.1,21,swish,categorical_smoothed,128
32,0.01,1.0671075582504272,2.427072525024414,2.469266414642334,DNeo6,2.469266414642334,0.7180190086364746,True,2,0.3679625689983368,,500,0.1,21,swish,ordinal_coral_unweighted,512
128,0.0001,1.0916277170181274,2.4164915084838867,1.5171561241149902,TFRxv,1.5171561241149902,0.6870462894439697,False,3,0.4153895676136017,,500,0.1,21,swish,categorical_unsmoohted,64
128,0.01,1.1655105352401733,2.4010560512542725,1.6019328832626343,R4vpy,1.6019328832626343,0.6672043800354004,False,1,0.39877399802207947,,500,0.1,21,swish,categorical_unsmoohted,128
64,0.001,1.125342845916748,2.4530811309814453,1.5566915273666382,MQLVI,1.5566915273666382,0.6820455193519592,True,1,0.4073237478733063,,500,0.1,21,swish,categorical_unsmoohted,512
64,0.001,1.0258105993270874,2.3566927909851074,,p2bJL,0.04564492031931877,0.726246178150177,False,3,0.3931279182434082,0.04564492031931877,500,0.1,21,swish,ordinal_vanilla,16
128,0.001,1.0663009881973267,2.5025622844696045,2.5082502365112305,AdkQt,2.5082502365112305,0.7130182385444641,False,2,0.3879657983779907,,500,0.1,21,swish,ordinal_coral_unweighted,128
64,0.0001,1.098402976989746,2.785181999206543,2.55305814743042,V5Q8z,2.55305814743042,0.6996289491653442,False,3,0.3840942084789276,,500,0.5,21,swish,ordinal_coral_unweighted,32
128,0.0001,1.024036169052124,2.496472120285034,2.0347511768341064,jmRcs,2.0347511768341064,0.7259235382080078,True,1,0.394257128238678,,500,0.1,21,swish,ordinal_coral_weighted,32
64,0.01,1.2863365411758423,3.2757647037506104,1.859609842300415,Ts6CC,1.859609842300415,0.6244555711746216,False,3,0.3965155780315399,,500,0.5,21,swish,categorical_smoothed,16
64,0.0001,1.067268967628479,2.4471726417541504,2.2059953212738037,GqM0Y,2.2059953212738037,0.7139860987663269,False,3,0.3897402882575989,,500,0.1,21,swish,ordinal_coral_weighted,512
128,0.0001,1.2782707214355469,2.892988443374634,1.8697878122329712,LM0i7,1.8697878122329712,0.6276819109916687,True,2,0.394257128238678,,500,0.5,21,swish,categorical_smoothed,16
128,0.01,1.0377479791641235,2.678647994995117,,lYKbF,0.04670621454715729,0.735118567943573,False,3,0.37005969882011414,0.04670621454715729,500,0.5,21,swish,ordinal_vanilla,128
32,0.01,1.066946268081665,2.4382076263427734,,KlJpb,0.04748348891735077,0.7101145386695862,True,3,0.3810291886329651,0.04748348891735077,500,0.1,21,swish,ordinal_vanilla,128
64,0.01,1.1095337867736816,2.2899584770202637,,XJKpJ,0.05014248192310333,0.6965639591217041,True,3,0.3811905086040497,0.05014248192310333,500,0.1,21,swish,ordinal_vanilla,128
64,0.001,1.0575898885726929,2.3444933891296387,1.5040733814239502,f7SNI,1.5040733814239502,0.6939828991889954,True,3,0.41684141755104065,,500,0.1,21,swish,categorical_unsmoohted,16
128,0.001,1.0467817783355713,2.5094568729400635,2.4468419551849365,AhzfC,2.4468419551849365,0.7183416485786438,False,1,0.38732054829597473,,500,0.1,21,swish,ordinal_coral_unweighted,64
32,0.0001,1.0362961292266846,2.5680816173553467,2.391228437423706,sGLUA,2.391228437423706,0.7238264083862305,False,2,0.39151474833488464,,500,0.5,21,swish,ordinal_coral_unweighted,64
64,0.01,1.2342313528060913,2.623626470565796,1.5867595672607422,mR5oN,1.5867595672607422,0.6405872106552124,False,3,0.40329086780548096,,500,0.1,21,swish,categorical_unsmoohted,256
64,0.01,1.2493950128555298,2.601731538772583,1.8860098123550415,qa0H0,1.8860098123550415,0.6433295607566833,False,3,0.4011937379837036,,500,0.1,21,swish,categorical_smoothed,128
32,0.001,1.10098397731781,2.573322057723999,1.5197699069976807,IIJkk,1.5197699069976807,0.683013379573822,False,2,0.4199064373970032,,500,0.5,21,swish,categorical_unsmoohted,32
128,0.0001,1.0974351167678833,2.474271297454834,1.8133379220962524,Yslte,1.8133379220962524,0.6855944395065308,True,3,0.411356657743454,,500,0.5,21,swish,categorical_smoothed,256
128,0.0001,1.0837231874465942,2.75406813621521,2.5335381031036377,NaymT,2.5335381031036377,0.7065655589103699,False,1,0.38231971859931946,,500,0.5,21,swish,ordinal_coral_unweighted,16
64,0.01,1.1167930364608765,2.8172481060028076,2.177903175354004,cKEKs,2.177903175354004,0.6851105093955994,True,3,0.3963542580604553,,500,0.5,21,swish,ordinal_coral_weighted,64
32,0.0001,1.0382319688796997,2.615060806274414,2.3929476737976074,uIwiU,2.3929476737976074,0.7235037684440613,True,1,0.3890950083732605,,500,0.5,21,swish,ordinal_coral_unweighted,64
64,0.01,1.119051456451416,2.857884168624878,2.2513985633850098,OnsOJ,2.2513985633850098,0.7139860987663269,True,3,0.34328117966651917,,500,0.5,21,swish,ordinal_coral_weighted,128
128,0.001,1.0188740491867065,2.5408613681793213,1.994704246520996,Gqa2u,1.994704246520996,0.7299564480781555,True,1,0.39135345816612244,,500,0.5,21,swish,ordinal_coral_weighted,64
64,0.0001,1.105339527130127,2.423335075378418,1.8182480335235596,XK3dr,1.8182480335235596,0.6823680996894836,False,3,0.409259557723999,,500,0.1,21,swish,categorical_smoothed,128
128,0.0001,1.0125826597213745,2.3274478912353516,,QCGMi,0.045411840081214905,0.7315695881843567,False,3,0.3978061079978943,0.045411840081214905,500,0.1,21,swish,ordinal_vanilla,256
128,0.001,1.1377640962600708,2.6544644832611084,1.8411141633987427,PHaDD,1.8411141633987427,0.6712372899055481,True,1,0.40845298767089844,,500,0.5,21,swish,categorical_smoothed,256
32,0.01,1.1630908250808716,2.6265976428985596,1.5533654689788818,b51jg,1.5533654689788818,0.6639780402183533,False,3,0.40748506784439087,,500,0.5,21,swish,categorical_unsmoohted,32
64,0.0001,1.0069365501403809,2.3374972343444824,,GeIYq,0.04524669796228409,0.7375383377075195,False,1,0.3979674279689789,0.04524669796228409,500,0.1,21,swish,ordinal_vanilla,256
64,0.01,1.24100661277771,2.402935028076172,1.7252386808395386,yc4FB,1.7252386808395386,0.6410711407661438,True,1,0.39070817828178406,,500,0.1,21,swish,categorical_unsmoohted,512
64,0.01,1.0866268873214722,2.4057562351226807,,WbNWe,0.049565475434064865,0.7133408784866333,False,3,0.3840942084789276,0.049565475434064865,500,0.1,21,swish,ordinal_vanilla,256
32,0.01,1.8344894647598267,4.470588207244873,3.284369468688965,iTJXg,3.284369468688965,0.4023229479789734,False,3,0.14679786562919617,,500,0.5,21,swish,ordinal_coral_weighted,512
